Period,Provider_Code,Count_Join_Key,Sum_TotalCost,POD,HRG_Episode,TFC,EpType_Code,DATASET
FY2020-21,R0B,*,13693.00022,NEL,AA35D,430,2,PL_APC
FY2020-21,RM1,*,998.066443,NES,GC17J,301,2,PL_APC
FY2020-21,RYR,*,10072.50704,NEL,WH09E,430,2,PL_APC
FY2020-21,RTE,*,3836.639049,NEL,LA04Q,340,2,PL_APC
FY2020-21,RF4,*,1374.849557,NES,DX11A,340,1,PL_APC
FY2020-21,RCX,*,8557.998908,NEL,HT13E,110,1,PL_APC
FY2020-21,RTE,*,869.1939503,NES,KA06C,110,1,PL_APC
FY2020-21,REM,*,2659.017595,NES,DX21A,320,1,PL_APC
FY2020-21,RQW,*,684.5347139,NEL,LA04P,320,2,PL_APC
FY2020-21,REM,*,4517.210944,NEL,HE51F,340,2,PL_APC
FY2020-21,RTX,*,2286.110607,NEL,EB02B,300,1,PL_APC
FY2020-21,RCF,*,359.8445298,NEL,HC32H,430,2,PL_APC
FY2020-21,RDU,*,9801.89152,NEL,DZ11R,340,2,PL_APC
FY2020-21,RR7,*,880.5924359,NEL,GC17H,100,2,PL_APC
FY2020-21,RBN,*,1040.456812,NES,HE21E,110,1,PL_APC
FY2020-21,RAP,*,9462.917183,NEL,JD07A,430,1,PL_APC
FY2020-21,RR8,*,2344.002346,NEL,GA04C,100,1,PL_APC
FY2020-21,RFS,*,709.1400125,NEL,KC05J,300,2,PL_APC
FY2020-21,RQM,*,1072.875884,NEL,EB03A,340,2,PL_APC
FY2020-21,RW6,*,4905.224337,NES,FF37D,100,2,PL_APC
FY2020-21,RYR,*,638.5657531,NES,AA26C,300,2,PL_APC
FY2020-21,R1H,*,49058.35046,NEL,WJ06A,320,2,PL_APC
FY2020-21,RW6,*,11102.3933,NEL,GA05C,100,1,PL_APC
FY2020-21,REM,*,19200.12763,NEL,HT13C,110,1,PL_APC
FY2020-21,RTH,*,3992.297573,NEL,FF51E,100,2,PL_APC
FY2020-21,RTG,*,1592.452845,NEL,FD10B,370,2,PL_APC
FY2020-21,RHW,*,1440.002416,NEL,KC05L,320,2,PL_APC
FY2020-21,RJ7,*,2482.388501,NEL,GC17H,430,1,PL_APC
FY2020-21,RYR,*,1088.952524,NEL,DZ16Q,340,2,PL_APC
FY2020-21,RGT,*,6421.980366,NEL,FD03C,430,1,PL_APC
FY2020-21,RGP,*,3008.968254,NEL,LA04P,300,1,PL_APC
FY2020-21,RDE,*,740.2775329,NEL,FF37D,100,2,PL_APC
FY2020-21,RWY,*,10100.97345,EL,JA20F,103,1,PL_APC
FY2020-21,RJ7,*,2074.702779,NEL,PD14B,420,1,PL_APC
FY2020-21,RL4,*,1039.830549,NEL,EY41D,320,1,PL_APC
FY2020-21,RTX,*,484.5868629,NEL,LB37D,101,2,PL_APC
FY2020-21,RQW,*,26951.8692,NEL,GC17H,100,2,PL_APC
FY2020-21,RXP,*,10720.9552,NEL,GC17G,100,1,PL_APC
FY2020-21,RM3,*,3100.21272,DC,FD10K,301,2,PL_APC
FY2020-21,RGN,*,32509.09999,NEL,EB10B,320,2,PL_APC
FY2020-21,RHW,*,1276.769951,NES,JD07G,320,1,PL_APC
FY2020-21,RJL,*,1050.334452,NES,AA26F,430,1,PL_APC
FY2020-21,RH8,*,7379.817164,NEL,FD10M,100,1,PL_APC
FY2020-21,RPY,*,187987.0771,EL,SA40Z,370,1,PL_APC
FY2020-21,R1H,*,125.5076553,NEL,EB14C,320,2,PL_APC
FY2020-21,R1K,*,1747.294093,NES,YF04B,100,2,PL_APC
FY2020-21,RYR,*,4662.909443,NEL,AA22F,300,2,PL_APC
FY2020-21,RXQ,*,5054.887904,NEL,DZ11Q,340,1,PL_APC
FY2020-21,RTG,*,944.6621521,NES,GC01F,301,1,PL_APC
FY2020-21,R1H,*,1835.786838,NEL,WD02Z,300,1,PL_APC
FY2020-21,RK9,*,29458.48646,NEL,HN81C,110,2,PL_APC
FY2020-21,R0B,*,878.8463626,EL,HT53D,110,2,PL_APC
FY2020-21,RAL,*,766.9540541,NES,WD01Z,300,2,PL_APC
FY2020-21,RD1,*,3631.359664,EL,UZ01Z,100,2,PL_APC
FY2020-21,RVW,*,15287.35656,NEL,WJ06C,101,2,PL_APC
FY2020-21,RRF,*,1272.754091,NEL,AA22F,340,1,PL_APC
FY2020-21,R0A,*,968.6755036,NES,DZ65J,300,1,PL_APC
FY2020-21,RH5,*,1429.899691,NES,DZ65H,300,1,PL_APC
FY2020-21,RNQ,*,1181.353584,NEL,WH13C,300,1,PL_APC
FY2020-21,RH8,*,4434.339182,NEL,HD24E,300,1,PL_APC
FY2020-21,RTR,*,1121.602783,NES,LB15E,300,2,PL_APC
FY2020-21,RWJ,*,3380.389152,NEL,DZ22N,300,1,PL_APC
FY2020-21,RA2,*,1021.304665,NEL,WJ06H,430,2,PL_APC
FY2020-21,RK9,*,380.1039946,NEL,JD07H,340,2,PL_APC
FY2020-21,RBK,*,8219.15802,NEL,WJ06A,340,1,PL_APC
FY2020-21,REM,*,2201.153438,NEL,LA09K,100,1,PL_APC
FY2020-21,RHW,*,4917.483513,NEL,VA12C,430,1,PL_APC
FY2020-21,RD1,*,1049.142427,NEL,FD03E,301,1,PL_APC
FY2020-21,RLQ,*,1013.164532,NEL,YF04A,100,1,PL_APC
FY2020-21,RVW,*,726.4907063,NEL,FD10C,300,2,PL_APC
FY2020-21,RXH,*,7522.881335,NEL,FD02E,350,2,PL_APC
FY2020-21,RRV,*,17821.17612,NEL,YG03A,370,1,PL_APC
FY2020-21,RXH,*,1405.12403,EL,FE31Z,301,2,PL_APC
FY2020-21,RA2,*,1533.295421,NEL,LA07L,340,2,PL_APC
FY2020-21,RRV,*,3499.612441,NEL,WH09F,340,1,PL_APC
FY2020-21,RH5,*,14059.1593,NEL,WJ06E,110,2,PL_APC
FY2020-21,RH5,*,23991.22258,NEL,EB03A,300,2,PL_APC
FY2020-21,RA7,*,18185.1499,NELTR,UZ01Z,320,2,PL_APC
FY2020-21,RN7,*,6882.692288,NEL,HD39E,430,1,PL_APC
FY2020-21,RTE,*,27.40903169,DC,YL20A,811,2,PL_APC
FY2020-21,RX1,*,687.6724976,NEL,EB03C,300,2,PL_APC
FY2020-21,RTE,*,2973.760381,NEL,FD03G,301,1,PL_APC
FY2020-21,RHW,*,5611.084549,NEL,WH09F,430,2,PL_APC
FY2020-21,RXW,*,3926.568641,NEL,FF31B,100,1,PL_APC
FY2020-21,RRF,*,386.3913156,NES,SA30A,320,1,PL_APC
FY2020-21,RA7,22,78281.32939,NEL,UZ01Z,320,2,PL_APC
FY2020-21,RTR,*,6242.365462,NEL,EY44B,320,2,PL_APC
FY2020-21,RHQ,*,1227.499844,NEL,VA14C,110,1,PL_APC
FY2020-21,RXW,*,876.739417,NEL,PC63B,110,1,PL_APC
FY2020-21,REM,*,217.3928369,NEL,LA04R,101,2,PL_APC
FY2020-21,RVJ,*,3207.611322,NES,DZ65K,340,2,PL_APC
FY2020-21,RAP,*,5172.542236,NEL,FD02E,301,2,PL_APC
FY2020-21,RL4,*,510.9393251,NEL,DX11A,110,1,PL_APC
FY2020-21,RQW,*,1982.120847,NEL,FD02E,300,2,PL_APC
FY2020-21,RTK,*,1296.780621,NES,GC17E,300,1,PL_APC
FY2020-21,RTE,*,2373.750201,EL,DX11A,340,1,PL_APC
FY2020-21,R1H,*,8029.079568,NEL,EY40C,320,2,PL_APC
FY2020-21,RW6,*,8152.09768,NEL,FF21A,100,1,PL_APC
FY2020-21,REM,*,2830.688131,NEL,DZ17T,320,1,PL_APC
FY2020-21,RJE,*,1864.848701,NES,EB10A,340,2,PL_APC
FY2020-21,RWA,*,3388.950593,NEL,LA07N,430,1,PL_APC
FY2020-21,RGT,*,8522.384834,NEL,DZ09L,340,2,PL_APC
FY2020-21,RJZ,*,2411.969163,NEL,DZ22M,300,2,PL_APC
FY2020-21,RC9,*,778.7554233,NES,EY43A,320,2,PL_APC
FY2020-21,RR7,*,4960.223323,NEL,GC17J,100,1,PL_APC
FY2020-21,RMC,*,864.9534346,NEL,FD10G,430,1,PL_APC
FY2020-21,RGP,*,2052.5029,NEL,CB01A,300,1,PL_APC
FY2020-21,RAL,*,1891.790753,NES,KB02H,350,1,PL_APC
FY2020-21,REM,*,7134.369824,NEL,WJ06J,100,1,PL_APC
FY2020-21,RVJ,*,5635.020809,NES,WD01Z,430,1,PL_APC
FY2020-21,RK9,*,367.0635955,NES,DZ27N,340,2,PL_APC
FY2020-21,R1K,*,20407.43988,NEL,AA35B,430,1,PL_APC
FY2020-21,RQM,*,45345.7819,NEL,YQ50F,300,1,PL_APC
FY2020-21,RGN,*,33392.63217,NEL,EB03A,340,2,PL_APC
FY2020-21,RTX,*,1778.175104,NEL,AA26D,430,1,PL_APC
FY2020-21,REM,*,1937.505813,NEL,DZ11R,320,2,PL_APC
FY2020-21,RPA,*,1478.647401,NEL,GC01C,300,2,PL_APC
FY2020-21,RJ2,*,945.1036616,NES,FD05B,100,2,PL_APC
FY2020-21,R1H,*,8460.899988,NEL,VA12D,430,1,PL_APC
FY2020-21,RK9,*,12480.54335,NEL,FD03G,430,1,PL_APC
FY2020-21,RM3,*,786.1888531,NES,FF13Z,100,2,PL_APC
FY2020-21,RXP,*,3685.456947,NEL,GC17K,100,1,PL_APC
FY2020-21,R0A,*,13920.02694,NEL,EB14A,340,1,PL_APC
FY2020-21,RMP,*,8028.573073,NEL,LB06P,301,2,PL_APC
FY2020-21,RCB,*,17.15711137,NES,WJ06H,430,1,PL_APC
FY2020-21,RVW,*,120.9766863,NEL,HN23C,300,2,PL_APC
FY2020-21,RR8,*,2705.781883,EL,GA03E,100,1,PL_APC
FY2020-21,RA2,*,12485.07794,NEL,FD02C,301,2,PL_APC
FY2020-21,RXW,*,370.3691836,EL,YQ25A,100,1,PL_APC
FY2020-21,RTX,*,3589.687558,NEL,VA10D,110,1,PL_APC
FY2020-21,R0B,*,4592.570544,NEL,DX01A,100,1,PL_APC
FY2020-21,RWF,*,3020.765021,NEL,GB06E,430,1,PL_APC
FY2020-21,RJE,*,8604.454899,NEL,YG05A,100,1,PL_APC
FY2020-21,RQM,*,21399.98231,NEL,PT52A,420,2,PL_APC
FY2020-21,R1K,*,5647.501383,NEL,DZ65F,300,1,PL_APC
FY2020-21,RM3,*,1553.433794,NEL,FD02C,301,2,PL_APC
FY2020-21,RTG,*,946.1860429,NEL,DZ11V,340,2,PL_APC
FY2020-21,RTH,10,8489.819391,NES,DX21A,300,1,PL_APC
FY2020-21,RXR,*,988.0332969,NEL,VA11D,340,1,PL_APC
FY2020-21,RC9,*,294.8227009,NES,FF53A,320,1,PL_APC
FY2020-21,RTG,*,286.4903781,NES,KC05G,430,1,PL_APC
FY2020-21,RXQ,*,8679.714761,NES,UZ01Z,100,2,PL_APC
FY2020-21,RD8,*,6341.391733,NEL,JD07A,300,1,PL_APC
FY2020-21,RCX,*,1497.766654,NEL,AA24D,300,2,PL_APC
FY2020-21,RFS,*,1771.854973,NEL,LB38D,101,2,PL_APC
FY2020-21,RWD,*,5146.958535,NEL,FD10M,430,1,PL_APC
FY2020-21,R1K,*,2221.069263,EL,LB28E,430,2,PL_APC
FY2020-21,RTP,*,1419.557995,NEL,GA10L,100,2,PL_APC
FY2020-21,RM1,*,1136.923362,NEL,HC20J,301,1,PL_APC
FY2020-21,RTF,*,3007.596621,NEL,CB02D,430,1,PL_APC
FY2020-21,RJC,*,12135.89152,NEL,FD04A,301,2,PL_APC
FY2020-21,RR7,*,1345.848785,NEL,FD10L,430,1,PL_APC
FY2020-21,RDU,*,1252.582544,NES,DZ09L,300,2,PL_APC
FY2020-21,RVV,*,2098.912678,NES,DZ11K,340,1,PL_APC
FY2020-21,RXF,*,1154.089421,NEL,JA12G,100,2,PL_APC
FY2020-21,R0A,*,21642.48832,NEL,UZ01Z,420,1,PL_APC
FY2020-21,RRK,*,945.3106116,NES,WJ03D,430,1,PL_APC
FY2020-21,R0A,*,2193.152341,NEL,EB02C,340,2,PL_APC
FY2020-21,RP5,*,2291.995747,NEL,EB08B,300,1,PL_APC
FY2020-21,RN3,*,487.1279041,NES,WD01Z,301,1,PL_APC
FY2020-21,RFS,*,1065.215767,NES,LA07P,300,1,PL_APC
FY2020-21,RXL,*,20330.25451,NEL,WJ06G,300,1,PL_APC
FY2020-21,RA2,*,561.1441607,NES,FF05Z,100,1,PL_APC
FY2020-21,RPA,*,241.007411,NEL,DZ11N,340,2,PL_APC
FY2020-21,RXC,*,1797.937058,NEL,GC12H,301,2,PL_APC
FY2020-21,R1F,*,345.9052506,NEL,WH09C,430,1,PL_APC
FY2020-21,RH5,*,1348.671354,NEL,FD04E,301,2,PL_APC
FY2020-21,RAX,*,2283.165811,NES,DZ16H,300,2,PL_APC
FY2020-21,RGP,*,2887.857022,NEL,MB09D,300,2,PL_APC
FY2020-21,RD1,*,836.6281447,NEL,EB03C,300,1,PL_APC
FY2020-21,R1K,*,2726.240579,NES,YL11Z,300,2,PL_APC
FY2020-21,RH5,*,740.3015152,NES,GC17H,300,2,PL_APC
FY2020-21,RDU,*,4315.321164,NES,FD05A,300,1,PL_APC
FY2020-21,RWD,*,770.6657909,NES,FD10L,300,1,PL_APC
FY2020-21,RVJ,*,312.5353071,NES,KB02G,300,1,PL_APC
FY2020-21,RJE,*,784.4266142,NES,JD07J,430,2,PL_APC
FY2020-21,RGN,*,5621.552877,NEL,HE82B,370,2,PL_APC
FY2020-21,RTG,*,368.9602451,NES,DZ19M,430,1,PL_APC
FY2020-21,RVJ,*,2708.594729,NEL,DZ65G,301,1,PL_APC
FY2020-21,RBT,*,3558.305931,EL,LB25D,101,2,PL_APC
FY2020-21,RX1,*,728.0035132,NES,YQ50D,101,2,PL_APC
FY2020-21,RM3,*,2278.41005,NEL,DZ65G,300,2,PL_APC
FY2020-21,RH5,*,1330.596317,NEL,EB03B,301,2,PL_APC
FY2020-21,RTH,*,37726.13677,NEL,GC17A,100,2,PL_APC
FY2020-21,RAL,*,14165.07275,NEL,EY41B,320,2,PL_APC
FY2020-21,RGP,*,1053.239627,NEL,DZ65H,340,2,PL_APC
FY2020-21,RAE,*,3463.47043,NEL,GB09E,301,1,PL_APC
FY2020-21,RRK,*,16773.949,NEL,LB16D,100,1,PL_APC
FY2020-21,RQX,*,646.4421266,NES,JD07F,300,1,PL_APC
FY2020-21,RFS,*,19935.47684,NEL,FF70B,100,2,PL_APC
FY2020-21,RAL,*,58610.21833,NEL,DX11A,340,1,PL_APC
FY2020-21,RJZ,*,2772.061608,NEL,HT32B,110,1,PL_APC
FY2020-21,RF4,15,85996.56268,NEL,DX21A,300,1,PL_APC
FY2020-21,RWP,*,128.8159296,EL,PR02A,301,2,PL_APC
FY2020-21,RWW,*,2172.51315,NES,VA10C,110,1,PL_APC
FY2020-21,RXF,*,889.9184438,NEL,WJ06J,300,2,PL_APC
FY2020-21,RRK,*,702.5381603,NES,HE11H,110,1,PL_APC
FY2020-21,RVV,*,217.7008551,NES,HE52D,110,1,PL_APC
FY2020-21,RGR,*,174.9363573,NES,WH09F,300,2,PL_APC
FY2020-21,R1K,*,947.2001166,NES,DX01A,350,1,PL_APC
FY2020-21,RBQ,*,3376.301905,EL,EB03A,320,1,PL_APC
FY2020-21,RXR,*,9724.814747,NEL,HD23D,430,1,PL_APC
FY2020-21,RJE,*,9142.358072,NES,DZ11T,340,2,PL_APC
FY2020-21,RHM,*,974.5497521,NEL,LA04P,300,1,PL_APC
FY2020-21,RXF,*,1387.242687,NEL,KB02H,300,1,PL_APC
FY2020-21,RF4,*,4309.733462,NEL,WD01Z,430,2,PL_APC
FY2020-21,RWF,*,1957.88791,NEL,EB07B,320,1,PL_APC
FY2020-21,RAP,*,3410.682056,NEL,HD24E,320,2,PL_APC
FY2020-21,RC9,*,1261.829522,NEL,WD05Z,340,1,PL_APC
FY2020-21,RAP,*,511.5755572,NES,LB20E,430,1,PL_APC
FY2020-21,RH5,*,779.8670996,NES,HD26E,320,1,PL_APC
FY2020-21,RYJ,*,3224.569413,NEL,GC17A,301,2,PL_APC
FY2020-21,RWP,*,9318.876555,EL,LB13C,101,2,PL_APC
FY2020-21,R0A,*,1604.563143,EL,GB09E,301,2,PL_APC
FY2020-21,RTH,*,311.286283,NES,FD01F,300,1,PL_APC
FY2020-21,R0A,*,4458.876279,NEL,GC12G,301,2,PL_APC
FY2020-21,RJ1,*,50198.8482,EL,UZ01Z,370,2,PL_APC
FY2020-21,RAP,*,477.0320538,NES,EB03B,430,2,PL_APC
FY2020-21,R1H,*,8478.8862,NEL,JD07H,300,2,PL_APC
FY2020-21,RK9,*,2356.039651,NEL,KB02J,300,2,PL_APC
FY2020-21,RNS,*,7466.502319,NEL,DX01A,301,1,PL_APC
FY2020-21,RM3,*,489.9174038,NEL,FD01F,300,2,PL_APC
FY2020-21,RGT,*,4072.442027,NEL,HD24G,110,1,PL_APC
FY2020-21,RCF,*,8899.198634,NEL,HE22H,320,1,PL_APC
FY2020-21,RBN,*,3701.163081,NEL,DX01A,320,1,PL_APC
FY2020-21,RN7,*,10081.19397,NEL,HT12A,430,1,PL_APC
FY2020-21,RYJ,*,1643.609002,NEL,JD07F,110,2,PL_APC
FY2020-21,RXR,*,1300.143855,NEL,DZ15Q,340,1,PL_APC
FY2020-21,RQW,*,4976.757428,NEL,UZ01Z,300,2,PL_APC
FY2020-21,RF4,*,7680.807018,NEL,LA04Q,430,1,PL_APC
FY2020-21,RXN,*,2778.818902,NEL,LA04P,301,2,PL_APC
FY2020-21,RH5,*,3285.957551,NEL,UZ01Z,430,2,PL_APC
FY2020-21,RVW,*,13900.25754,EL,HN81E,110,2,PL_APC
FY2020-21,RBN,*,890.1057063,NES,JD07G,301,1,PL_APC
FY2020-21,R0B,*,403.8232194,EL,LB62C,101,2,PL_APC
FY2020-21,RW6,*,13148.5103,NEL,HD21D,340,2,PL_APC
FY2020-21,RXC,*,12871.01227,NELTR,HD21E,301,1,PL_APC
FY2020-21,RL4,*,450.7294805,NEL,FD03D,430,1,PL_APC
FY2020-21,RC9,*,622.5518477,NEL,FF37C,100,2,PL_APC
FY2020-21,R0B,*,15159.79686,NEL,YQ20A,100,2,PL_APC
FY2020-21,RR8,*,1890.869313,NEL,VA10C,430,1,PL_APC
FY2020-21,RXC,*,3297.914529,NEL,EY40C,320,1,PL_APC
FY2020-21,RTH,*,3669.361352,NES,DZ11R,300,2,PL_APC
FY2020-21,RXK,*,1324.316556,NEL,AA30F,300,2,PL_APC
FY2020-21,RXK,17,106811.941,NEL,UZ01Z,300,2,PL_APC
FY2020-21,RFS,*,3313.453324,NEL,VA11C,300,1,PL_APC
FY2020-21,RTE,*,463.8627109,NEL,WJ03A,340,2,PL_APC
FY2020-21,RXC,*,1530.599593,NEL,JD07J,320,2,PL_APC
FY2020-21,RJZ,22,65636.32865,NEL,DX11A,301,1,PL_APC
FY2020-21,RVV,*,2908.567976,NEL,WD01Z,300,2,PL_APC
FY2020-21,RL4,*,21273.85696,NEL,FF20A,100,1,PL_APC
FY2020-21,RXP,*,5138.152094,NEL,LB15E,300,1,PL_APC
FY2020-21,RWA,*,750.8529899,NEL,HC27M,430,1,PL_APC
FY2020-21,RHQ,*,5494.023517,NEL,FD10A,430,1,PL_APC
FY2020-21,RWA,*,8412.536477,NEL,HN12E,110,1,PL_APC
FY2020-21,RTE,*,5304.926949,NEL,YQ22B,300,1,PL_APC
FY2020-21,RTX,*,552.2297532,NEL,DZ11T,340,2,PL_APC
FY2020-21,RXH,*,387.0666069,NES,FE34Z,300,2,PL_APC
FY2020-21,RTK,*,2679.831073,NEL,DZ11R,300,2,PL_APC
FY2020-21,RFF,*,4960.782841,NEL,AA25C,340,1,PL_APC
FY2020-21,RXF,*,4994.084544,NEL,DZ11T,300,2,PL_APC
FY2020-21,RX1,*,11199.18584,NEL,EY02B,320,1,PL_APC
FY2020-21,RKE,*,2441.141428,NEL,FD04C,430,1,PL_APC
FY2020-21,REM,*,9781.350383,NEL,DZ27P,340,2,PL_APC
FY2020-21,RX1,*,3274.804787,NEL,AA35A,430,1,PL_APC
FY2020-21,RNZ,*,990.0059876,NES,FD02G,301,1,PL_APC
FY2020-21,RAN,*,10810.36877,EL,YQ10A,110,1,PL_APC
FY2020-21,RWJ,*,14226.58026,NEL,DZ11S,320,1,PL_APC
FY2020-21,RRV,*,22322.16918,NEL,GC17D,301,1,PL_APC
FY2020-21,RWH,*,9182.999511,NEL,AA26D,300,1,PL_APC
FY2020-21,R1H,*,190.9340609,NEL,SA01J,300,2,PL_APC
FY2020-21,RC9,*,5281.779672,NEL,GC17A,100,2,PL_APC
FY2020-21,RPA,*,121.0722847,NEL,FD03D,300,2,PL_APC
FY2020-21,RBN,*,90.16575071,NES,FD01G,300,1,PL_APC
FY2020-21,R1K,*,2929.078793,NEL,FD10K,301,1,PL_APC
FY2020-21,RF4,*,966.1896451,NES,LA04S,300,2,PL_APC
FY2020-21,RTK,*,3532.334616,NEL,FD01H,100,2,PL_APC
FY2020-21,RN3,*,3754.257897,NES,UZ01Z,430,1,PL_APC
FY2020-21,RAP,*,6231.791293,NEL,DX21A,340,1,PL_APC
FY2020-21,REM,*,16621.24979,NEL,EB02A,350,2,PL_APC
FY2020-21,RJ7,*,44928.56952,NEL,PW16A,420,1,PL_APC
FY2020-21,RF4,*,2289.728423,NEL,GC17J,100,1,PL_APC
FY2020-21,RAE,*,19067.44463,NEL,KB03C,320,1,PL_APC
FY2020-21,RXL,*,699.2908632,NES,FD02E,300,1,PL_APC
FY2020-21,RYR,*,1982.39708,NEL,DZ09M,300,1,PL_APC
FY2020-21,RJ2,*,170.286656,NES,HC27M,300,2,PL_APC
FY2020-21,RJ7,*,3149.856125,NES,JC43C,350,1,PL_APC
FY2020-21,RCX,*,1848.71676,NEL,GC17J,300,2,PL_APC
FY2020-21,RNN,*,574.020404,NES,FF37D,100,1,PL_APC
FY2020-21,REM,*,106.4678222,NEL,MB09E,100,2,PL_APC
FY2020-21,RTX,*,4017.882456,NEL,HE71B,100,1,PL_APC
FY2020-21,RXN,*,14678.14133,NEL,HN81A,430,2,PL_APC
FY2020-21,RX1,*,244.42663,NEL,FD11D,301,1,PL_APC
FY2020-21,RC9,*,1344.748606,NEL,SA30A,340,1,PL_APC
FY2020-21,RWF,*,4120.803444,NEL,FF61B,100,1,PL_APC
FY2020-21,RN5,*,9044.489632,NEL,DZ11S,430,1,PL_APC
FY2020-21,R0B,*,244.8938577,NES,WJ06J,301,2,PL_APC
FY2020-21,R0A,13,56435.60339,NEL,UZ01Z,430,2,PL_APC
FY2020-21,RDE,*,1781.319253,NEL,DZ26G,340,1,PL_APC
FY2020-21,RTP,*,3876.286075,NEL,HT13A,430,2,PL_APC
FY2020-21,RCX,*,892.1099536,NEL,GA05D,100,1,PL_APC
FY2020-21,RNZ,*,3743.753302,NEL,LA04P,430,1,PL_APC
FY2020-21,REM,*,1153.574376,NEL,HC31H,110,1,PL_APC
FY2020-21,RR8,*,6845.908262,NEL,EY21B,320,1,PL_APC
FY2020-21,RA2,*,2445.0816,NEL,WJ02D,301,1,PL_APC
FY2020-21,RN7,*,1573.470484,NEL,KC05M,300,2,PL_APC
FY2020-21,RN3,*,2224.410827,NEL,AA35C,430,1,PL_APC
FY2020-21,RHQ,*,16027.5527,NEL,HT23D,110,1,PL_APC
FY2020-21,RXQ,*,4463.27018,NEL,HT13D,110,1,PL_APC
FY2020-21,RXF,*,742.8171781,NEL,HE11E,430,1,PL_APC
FY2020-21,RTP,*,423.8677968,NEL,HE11B,430,2,PL_APC
FY2020-21,RTE,*,232.7541091,NEL,WH22Z,300,2,PL_APC
FY2020-21,RBT,*,498.9980592,NES,EB13C,300,1,PL_APC
FY2020-21,RTH,*,4455.022484,EL,FD11C,370,2,PL_APC
FY2020-21,RR7,*,56274.43264,NES,LA09N,430,1,PL_APC
FY2020-21,RYJ,*,6904.969081,NEL,HC27K,430,2,PL_APC
FY2020-21,R0B,*,1127.642174,NES,LA04S,301,1,PL_APC
FY2020-21,RWA,*,313.1646615,NEL,HD23D,301,1,PL_APC
FY2020-21,RWP,*,62.25235631,NEL,JD07G,350,2,PL_APC
FY2020-21,RVV,*,248.9373284,NEL,DZ10L,340,2,PL_APC
FY2020-21,RXH,*,17738.9995,NEL,LA04Q,430,2,PL_APC
FY2020-21,RD1,*,9355.202368,NEL,DX21A,300,1,PL_APC
FY2020-21,RWP,*,2829.124796,NEL,SA30A,340,2,PL_APC
FY2020-21,RKE,*,3781.50359,NEL,HD24D,430,2,PL_APC
FY2020-21,RX1,*,414.0667791,NES,CB02D,430,1,PL_APC
FY2020-21,RRK,*,3367.353738,NES,NZ51A,300,1,PL_APC
FY2020-21,RWD,*,4579.866616,NEL,LA04P,300,1,PL_APC
FY2020-21,RM1,*,15317.81334,NEL,FD10H,100,2,PL_APC
FY2020-21,RGN,*,4368.297145,NEL,HN12C,110,1,PL_APC
FY2020-21,RL4,*,82068.88985,NEL,HE11C,110,1,PL_APC
FY2020-21,RVR,*,6326.254351,EL,LA07H,300,1,PL_APC
FY2020-21,RAL,*,1828.686047,NEL,EB07D,320,1,PL_APC
FY2020-21,RWY,*,4112.215407,NEL,DZ25G,340,1,PL_APC
FY2020-21,RA7,*,673.3495668,NEL,DZ65H,430,2,PL_APC
FY2020-21,RTK,*,13700.80013,NEL,DZ17P,300,2,PL_APC
FY2020-21,RNQ,*,9205.743294,NEL,DX21A,340,1,PL_APC
FY2020-21,RTP,*,8377.768597,NES,SA31A,320,1,PL_APC
FY2020-21,RDE,*,961.0922317,NEL,DZ65H,430,1,PL_APC
FY2020-21,RPA,*,863.7282078,NES,YQ50C,430,1,PL_APC
FY2020-21,RGM,*,8844.227596,EL,EY30A,320,2,PL_APC
FY2020-21,RK9,*,9548.551117,NEL,KC05J,430,2,PL_APC
FY2020-21,RTE,*,10141.44912,NEL,HD40F,370,2,PL_APC
FY2020-21,RXK,*,1418.037751,NEL,FD10M,301,1,PL_APC
FY2020-21,RJE,*,9259.981607,NEL,AA26F,430,1,PL_APC
FY2020-21,RRK,*,2311.70407,EL,LB35F,370,1,PL_APC
FY2020-21,R0A,*,6167.865265,NEL,DZ11P,340,2,PL_APC
FY2020-21,RBK,*,2407.244834,NEL,DZ16J,340,1,PL_APC
FY2020-21,R1H,*,1922.033475,EL,DZ27P,340,2,PL_APC
FY2020-21,RAP,*,433.3625375,NES,FD03G,300,2,PL_APC
FY2020-21,RXC,*,537.6718001,NEL,FD03H,300,1,PL_APC
FY2020-21,RP5,*,6298.098458,NEL,PW17F,420,1,PL_APC
FY2020-21,RAL,*,2385.703077,NES,FD05B,100,2,PL_APC
FY2020-21,RDE,*,1687.363707,NEL,LB38E,101,2,PL_APC
FY2020-21,RW6,*,566.5052716,NEL,EB07E,320,1,PL_APC
FY2020-21,R0A,*,17297.59052,EL,GC17G,301,2,PL_APC
FY2020-21,RTE,*,957.6317675,NES,EY43E,300,1,PL_APC
FY2020-21,RM3,*,6091.671541,EL,FD11D,100,2,PL_APC
FY2020-21,RBT,*,13060.33323,NEL,LB68A,101,2,PL_APC
FY2020-21,RXL,*,10451.29949,NEL,DZ26J,300,1,PL_APC
FY2020-21,RKE,*,4232.253566,NEL,EB03A,320,2,PL_APC
FY2020-21,RXC,*,1678.703205,NEL,WJ06G,300,1,PL_APC
FY2020-21,RAL,*,2966.959957,NEL,DZ11Q,300,2,PL_APC
FY2020-21,RKE,*,8629.719502,NEL,WH07C,300,2,PL_APC
FY2020-21,RBN,*,27281.27102,NEL,FF20A,100,1,PL_APC
FY2020-21,RDU,*,3549.65756,NEL,HC20J,110,1,PL_APC
FY2020-21,RF4,*,684.8519625,NEL,FF37D,100,2,PL_APC
